ID,Datetime,Year,Month,Day,Hour,Text,Similar,Sentiment,Score,Latitude,Longitude,Fire
1243,01/07/2017,2017,7,1,23,novo incendio em aveiro anadia vila nova de monsarros httpstcobn8ls4thoe fogospt,0,negative,0.764902413,41.0810992,-8.0489872,TRUE
1244,01/07/2017,2017,7,1,23,novo incendio em viseu viseu fail vila cha de sa httpstcotwf3dlmovr fogospt,0,negative,0.81196022,38.9250199,-9.0665105,TRUE
1245,01/07/2017,2017,7,1,23,novo incendio em braga vila verde valbom sao pedro passo valbom sao martinho httpstco9kri53ci8w fogospt,0,negative,0.70518589,40.4426833,-8.4359581,TRUE
1246,01/07/2017,2017,7,1,23,novo incendio em santarem macao macao penhascoso aboboreira httpstcounlfppxu1y fogospt,0,negative,0.798383176,40.8124124,-7.6800908,TRUE
1247,01/07/2017,2017,7,1,23,novo incendio em castelo branco fundao pero viseu httpstco5bdubhnbnv fogospt,0,negative,0.81304723,41.7112115,-8.333729091,TRUE
1248,01/07/2017,2017,7,1,23,novo incendio em aveiro castelo de paiva santa maria de sardoura httpstcojrewt034dl fogospt,0,negative,0.772639573,39.58757705,-8.053809403,TRUE
1249,01/07/2017,2017,7,1,22,novo incendio em lisboa loures camarate unhos apelacao httpstcofy3i71jkop fogospt,0,negative,0.743513703,41.45630775,-7.538745693,TRUE
1250,01/07/2017,2017,7,1,22,novo incendio em lisboa sintra rio de mouro httpstcopjv1jk7z5h fogospt,0,negative,0.787679017,41.45630775,-7.538745693,TRUE
1251,01/07/2017,2017,7,1,21,novo incendio em lisboa sintra agualva mirasintra httpstcomd14e4aiix fogospt,1,negative,0.746924281,38.815391,-9.133030264,TRUE
1252,01/07/2017,2017,7,1,21,novo incendio em santarem almeirim almeirim httpstcogaexfjujf3 fogospt,1,negative,0.717593312,38.83554455,-9.352237113,TRUE
1253,01/07/2017,2017,7,1,20,novo incendio em guarda almeida castelo mendo ade monteperobolso mesquitela httpstcok8shy4wbtc fogospt,0,negative,0.816604912,38.7712545,-9.291961379,TRUE
1254,01/07/2017,2017,7,1,19,novo incendio em coimbra penela espinhal httpstcousz4c77cnr fogospt,0,negative,0.763714731,40.58641445,-7.473018031,TRUE
1255,01/07/2017,2017,7,1,19,novo incendio em faro loule quarteira httpstconcudajj6sc fogospt,0,negative,0.732981086,38.7077507,-9.1365919,TRUE
1256,01/07/2017,2017,7,1,19,novo incendio em coimbra cantanhede tocha httpstcoluigya2n42 fogospt,0,negative,0.739191353,40.0607159,-8.3951912,TRUE
1257,01/07/2017,2017,7,1,19,novo incendio em lisboa torres vedras turcifal httpstcovel3n2auiv fogospt,0,negative,0.792338908,40.3135812,-8.7522147,TRUE
1258,01/07/2017,2017,7,1,18,novo incendio em castelo branco serta serta httpstcohcsz4noz2r fogospt,0,negative,0.765539885,37.1375808,-8.5368426,TRUE
1259,01/07/2017,2017,7,1,18,o incendio que deflagrou no dia 17 em pedrogao grande distrito de leiria continuava mobilizar 52 bombeiros httpstcoc2amqpewep,0,negative,0.65302664,39.0421904,-9.2661803,TRUE
1260,01/07/2017,2017,7,1,18,novo incendio em lisboa loures santo antao sao juliao do tojal httpstcovzo1hf2hdk fogospt,0,negative,0.73791486,39.9169584,-8.145564,TRUE
1261,01/07/2017,2017,7,1,18,novo incendio em santarem macao envendos httpstcol6dfcud0xk fogospt,0,negative,0.792501509,38.8766212,-9.1313504,TRUE
1262,01/07/2017,2017,7,1,18,novo incendio em santarem macao amendoa httpstcoo4ogurjnvd fogospt,0,negative,0.753338456,37.7577295,-8.182029,TRUE
1263,01/07/2017,2017,7,1,17,novo incendio em porto gondomar gondomar sao cosme valbom jovim httpstcoe9zxa13p1f fogospt,0,negative,0.784582913,39.554608,-7.9957035,TRUE
1264,01/07/2017,2017,7,1,16,novo incendio em setubal almada caparica trafaria httpstcowfciykgxzg fogospt,0,negative,0.782842636,39.658389,-8.0660119,TRUE
1265,01/07/2017,2017,7,1,16,novo incendio em lisboa cadaval alguber httpstcofxmb5qpb5u fogospt,0,negative,0.786031961,41.11258985,-8.52239741,TRUE
1266,01/07/2017,2017,7,1,15,novo incendio em castelo branco covilha peraboa httpstco960855hcwq fogospt,0,negative,0.766189098,38.66186915,-9.226016511,TRUE
1267,01/07/2017,2017,7,1,15,novo incendio em leiria caldas da rainha landal httpstcoqzonoyhkoa fogospt,0,negative,0.730899334,40.2805658,-7.5043211,TRUE
1268,01/07/2017,2017,7,1,15,novo incendio em vila real alijo vila verde httpstco8zezq1vs4n fogospt,0,negative,0.708347857,38.7712545,-9.291961379,TRUE
1269,01/07/2017,2017,7,1,15,novo incendio em evora mourao mourao httpstcogzncgx9cll fogospt,0,negative,0.797574818,39.30822655,-9.00864375,TRUE
1270,01/07/2017,2017,7,1,15,passar pela zona do incendio de pedrogao grande deixoume verdadeiramente triste,0,negative,0.939325392,38.29755475,-7.222334537,TRUE
1271,01/07/2017,2017,7,1,15,novo incendio em porto trofa bougado sao martinho santiago httpstcovkloqm70tb fogospt,0,negative,0.771546245,40.640496,-8.6537841,TRUE
1272,01/07/2017,2017,7,1,14,novo incendio em viseu nelas vilar seco httpstcopyufuubjft fogospt,0,negative,0.831362069,32.8246526,-17.1073471,TRUE
1273,01/07/2017,2017,7,1,14,novo incendio em beja moura santo agostinho sao joao baptista santo amador httpstcovtwgkor5t2 fogospt,0,negative,0.657499433,38.5241783,-8.8932341,TRUE
1274,01/07/2017,2017,7,1,14,1051 incendio local linha real interior tunapolis descricao incendio em galpao,0,negative,0.62009865,40.6574713,-7.9138664,TRUE
1275,01/07/2017,2017,7,1,12,novo incendio em porto gondomar baguim do monte rio tinto httpstcokegpvfmifw fogospt,0,negative,0.849223375,39.6621648,-8.1353519,TRUE
1276,01/07/2017,2017,7,1,12,novo incendio em braganca macedo de cavaleiros castelaos vilar do monte httpstcobfexxvzpuq fogospt,0,negative,0.817556739,39.3619514,-9.157153,TRUE
1277,01/07/2017,2017,7,1,12,novo incendio em castelo branco castelo branco castelo branco httpstcon35ec2qmuz fogospt,0,negative,0.734164774,41.1874734,-8.5377585,TRUE
1278,01/07/2017,2017,7,1,12,novo incendio em aveiro oliveira do bairro oia httpstcogmgp0rgifj fogospt,0,negative,0.798278689,40.12501085,-7.511099494,TRUE
1279,01/07/2017,2017,7,1,11,novo incendio em santarem macao ortiga httpstcojdkjh3xxsp fogospt,0,negative,0.755185008,39.4606302,-8.3985263,TRUE
1280,01/07/2017,2017,7,1,11,novo incendio em viseu sernancelhe ferreirim macieira httpstcoexbnb4mhvc fogospt,0,negative,0.772700489,39.4860085,-8.0153276,TRUE
1281,01/07/2017,2017,7,1,10,novo incendio em setubal almada charneca de caparica sobreda httpstcogrgu1skhk5 fogospt,0,negative,0.783757031,40.989796,-7.4854129,TRUE
1282,01/07/2017,2017,7,1,9,presidente da anpc diz que sistema reagiu bem no incendio de pedrogao grande pais rtp noticias httpstcomeebmx6gds,0,positive,0.418208808,38.6285507,-9.1974387,TRUE
1283,01/07/2017,2017,7,1,9,novo incendio em setubal almada laranjeiro feijo httpstcogrpb7h1avs fogospt,0,negative,0.7958408,40.7367759,-8.638451,TRUE
1284,01/07/2017,2017,7,1,8,novo incendio em santarem tomar sao pedro de tomar httpstcofzsddka1kz fogospt,0,negative,0.748456657,39.9169584,-8.145564,TRUE
1285,01/07/2017,2017,7,1,7,novo incendio em guarda celorico da beira acores velosa httpstcodbjncozw6j fogospt,0,negative,0.754552126,38.65388335,-9.168357422,TRUE
1286,01/07/2017,2017,7,1,7,novo incendio em lisboa cascais carcavelos parede httpstcorrm2dha6au fogospt,0,negative,0.807806134,39.5800661,-8.3844991,TRUE
1287,01/07/2017,2017,7,1,5,novo incendio em lisboa mafra venda do pinheiro santo estevao das gales httpstcomoy0x8bzed fogospt,0,negative,0.718724728,40.6524936,-7.2912841,TRUE
1288,01/07/2017,2017,7,1,5,novo incendio em lisboa cascais alcabideche httpstcomickixy0ki fogospt,0,negative,0.84280175,38.6932444,-9.355054026,TRUE
1289,01/07/2017,2017,7,1,4,incendio em pavilhao na zona industrial de soure httpstcoqpye9rdem9,0,negative,0.809006035,38.8987031,-9.2573321,TRUE
1290,01/07/2017,2017,7,1,2,novo incendio em lisboa azambuja azambuja httpstcoor7gqdq2xy fogospt,0,negative,0.757194579,40.0595032,-8.6263897,TRUE
1291,01/07/2017,2017,7,1,1,novo incendio em faro faro faro se sao pedro httpstcobj5ujux14l fogospt,0,negative,0.716726303,39.6621648,-8.1353519,TRUE
1292,01/07/2017,2017,7,1,0,novo incendio em coimbra mira praia de mira httpstcooah0l4izdj fogospt,0,negative,0.775198817,39.0689884,-8.8684921,TRUE
1293,01/07/2017,2017,7,1,0,novo incendio em porto penafiel galegos httpstcofvual6zppj fogospt,0,negative,0.773522258,37.1117351,-7.6617408,TRUE
1294,01/07/2017,2017,7,1,0,novo incendio em lisboa amadora mina de agua httpstcohqrffqi0wl fogospt,0,negative,0.827237546,40.4556419,-8.8026211,TRUE
1295,01/07/2017,2017,7,1,0,novo incendio em braga amares rendufe httpstcobncirgtr9f fogospt,0,negative,0.713139474,41.2039194,-8.292240965,TRUE
1296,01/07/2017,2017,7,1,0,novo incendio em viana do castelo viana do castelo santa maria maior monserrate meadela httpstcotf63gsouew fogospt,0,negative,0.77152884,41.6309663,-8.3510599,TRUE
1297,03/07/2017,2017,7,3,23,novo incendio em porto amarante amarante sao goncalo madalena cepelos gatao httpstcoodi6x2fph1 fogospt,0,negative,0.768252194,39.1767872,-8.5833777,TRUE
1298,03/07/2017,2017,7,3,23,novo incendio em portalegre arronches assuncao httpstcoxo48mgdjmf fogospt,0,negative,0.76327461,41.68732935,-8.839732407,TRUE
1299,03/07/2017,2017,7,3,22,novo incendio em santarem tomar alem da ribeira pedreira httpstcojpdjqnxnbl fogospt,0,negative,0.793616056,41.2915468,-8.0691688,TRUE
1300,03/07/2017,2017,7,3,22,novo incendio em faro loule quarteira httpstcoe0fesvxqkv fogospt,1,negative,0.745931208,39.10711395,-7.252984392,TRUE
1301,03/07/2017,2017,7,3,22,novo incendio em braga barcelos quintiaes aguiar httpstcokpfb7ztwoo fogospt,0,negative,0.781719148,39.6288312,-8.432135644,TRUE
1302,03/07/2017,2017,7,3,22,novo incendio em santarem tomar asseiceira httpstcomuidu9v5o3 fogospt,3,negative,0.727996588,37.21441225,-8.086534228,TRUE
1303,03/07/2017,2017,7,3,22,novo incendio em lisboa sintra casal de cambra httpstcok7bi5evwrr fogospt,0,negative,0.854366362,39.51306635,-8.392028943,TRUE
1304,03/07/2017,2017,7,3,22,novo incendio em aveiro arouca rossas httpstcogzoo1tjscg fogospt,0,negative,0.74657023,39.51306635,-8.392028943,TRUE
1305,03/07/2017,2017,7,3,21,a presidente da camara de constancia no distrito de santarem disse esta segundafeira que incendio que httpstcox76uwzsbmi,0,negative,0.575119972,40.4426833,-8.4359581,TRUE
1306,03/07/2017,2017,7,3,21,novo incendio em porto paredes paredes httpstco0qtamwr2hs fogospt,0,negative,0.695028782,39.4750609,-8.33819,TRUE
1307,03/07/2017,2017,7,3,21,novo incendio em viseu viseu fail vila cha de sa httpstcoaohgcqyglb fogospt,0,negative,0.808014274,39.4765203,-8.3393249,TRUE
1308,03/07/2017,2017,7,3,21,novo incendio em viana do castelo viana do castelo barroselas carvoeiro httpstco1zg8bdbkwp fogospt,0,negative,0.751674116,41.1494512,-8.6107884,TRUE
1309,03/07/2017,2017,7,3,21,novo incendio em porto lousada cernadelo lousada sao miguel santa margarida httpstcon0hhrcy4wt fogospt,0,negative,0.758244455,40.12501085,-7.511099494,TRUE
1310,03/07/2017,2017,7,3,21,novo incendio em lisboa sintra almargem do bispo pero pinheiro montelavar httpstcocsdbvxzskm fogospt,0,negative,0.752940416,39.44333145,-8.253234959,TRUE
1311,03/07/2017,2017,7,3,21,novo incendio em aveiro agueda agueda borralha httpstcoihbci92p5e fogospt,0,negative,0.756297827,41.30632445,-8.264864168,TRUE
1312,03/07/2017,2017,7,3,21,novo incendio em faro loule loule sao sebastiao httpstcoyg0yxmwrpx fogospt,0,negative,0.755305052,38.8605695,-9.3325261,TRUE
1313,03/07/2017,2017,7,3,20,novo incendio em porto amarante real ataide oliveira httpstcod9zj0avpw7 fogospt,0,negative,0.742026091,37.0162727,-7.9351771,TRUE
1314,03/07/2017,2017,7,3,20,oito bombeiros feridos dois em estado grave em incendio em abrantes httpstcoiircel67mg httpstcoh1zeiocplw,0,negative,0.87124902,39.4750609,-8.33819,TRUE
1315,03/07/2017,2017,7,3,20,bombeiros voluntarios de campo maior chamados para combater as chamas no incendio que lavra no tramagal concelho httpstcovclaxskddy,0,negative,0.452515185,41.2489071,-8.1742807,TRUE
1316,03/07/2017,2017,7,3,20,novo incendio em santarem abrantes sao miguel do rio torto rossio ao sul do tejo httpstcodogfldpimw fogospt,0,negative,0.810907364,39.4631905,-8.1973618,TRUE
1317,03/07/2017,2017,7,3,20,novo incendio em vila real vila pouca de aguiar sabroso de aguiar httpstcor0sub9wt3n fogospt,0,negative,0.840073168,39.4357775,-8.170740271,TRUE
1318,03/07/2017,2017,7,3,19,novo incendio em evora evora malagueira horta das figueiras httpstcor0vz4xza9d fogospt,1,negative,0.732696414,39.4631905,-8.1973618,TRUE
1319,03/07/2017,2017,7,3,19,novo incendio em castelo branco castelo branco sao vicente da beira httpstcoyxkit3gnoy fogospt,2,negative,0.798198819,41.5762794,-7.5976116,TRUE
1320,03/07/2017,2017,7,3,19,novo incendio em viana do castelo viana do castelo anha httpstcoyoxkpb59qg fogospt,0,negative,0.767873943,40.037489,-7.5602246,TRUE
1321,03/07/2017,2017,7,3,19,novo incendio em lisboa lisboa marvila httpstco7ozgkbgefs fogospt,0,negative,0.746614873,40.037489,-7.5602246,TRUE
1322,03/07/2017,2017,7,3,19,novo incendio em santarem constancia constancia httpstcobz4z6onh63 fogospt,1,negative,0.563266695,41.6659709,-8.7959069,TRUE
1323,03/07/2017,2017,7,3,19,novo incendio em aveiro aveiro gloria vera cruz httpstcoqefyr8uoej fogospt,0,negative,0.700286627,38.7077507,-9.1365919,TRUE
1324,03/07/2017,2017,7,3,18,novo incendio em porto vila nova de gaia mafamude vilar do paraiso httpstcoyenflrupl8 fogospt,0,negative,0.791492522,40.6434227,-8.6407835,TRUE
1325,03/07/2017,2017,7,3,18,novo incendio em santarem almeirim fazendas de almeirim httpstcoorbuo25iap fogospt,0,negative,0.758025169,38.2947766,-8.2221451,TRUE
1326,03/07/2017,2017,7,3,17,novo incendio em castelo branco penamacor pedrogao de sao pedro bemposta httpstcojmxdz683ea fogospt,0,negative,0.735495269,39.44333145,-8.253234959,TRUE
1327,03/07/2017,2017,7,3,17,se fizerem mesmo esforco que fizeram em pedrogao entao vamos ter fogo pela certa nao sera de incendio tancosebarrancos httpstcoicsxn4z81y,0,negative,0.54304415,40.186855,-7.153681638,TRUE
1328,03/07/2017,2017,7,3,17,novo incendio em lisboa azambuja aveiras de cima httpstco9ysxf8tanx fogospt,0,negative,0.814407825,39.6036596,-8.4150492,TRUE
1329,03/07/2017,2017,7,3,17,novo incendio em santarem alcanena alcanena vila moreira httpstcodivau5q81n fogospt,0,negative,0.683379114,39.5219235,-8.604304198,TRUE
1330,03/07/2017,2017,7,3,17,novo incendio em santarem ferreira do zezere beco httpstcombwz8ko7se fogospt,0,negative,0.735788941,39.4695154,-8.678391,TRUE
1331,03/07/2017,2017,7,3,17,novo incendio em vila real murca noura palheiros httpstco0xws7dpawx fogospt,0,negative,0.749101996,41.3008566,-8.5487452,TRUE
1332,03/07/2017,2017,7,3,17,novo incendio em setubal sesimbra sesimbra castelo httpstcowu8segmceu fogospt,0,negative,0.797401488,39.6934308,-8.2905545,TRUE
1333,03/07/2017,2017,7,3,17,novo incendio em faro lagos odiaxere httpstco06rkbtgzvi fogospt,0,negative,0.743634403,41.4162268,-7.4001444,TRUE
1334,03/07/2017,2017,7,3,17,incendio em abrantes faz nove feridos httpstcocp6jyweepj,0,negative,0.83234787,37.15311785,-8.741870571,TRUE
1335,03/07/2017,2017,7,3,16,novo incendio em leiria figueiro dos vinhos aguda httpstcodkbpaibco7 fogospt,0,negative,0.837396383,39.9169584,-8.145564,TRUE
1336,03/07/2017,2017,7,3,16,novo incendio em beja ferreira do alentejo ferreira do alentejo canhestros httpstcodkw4tf209a fogospt,0,negative,0.742623508,39.4631905,-8.1973618,TRUE
1337,03/07/2017,2017,7,3,16,novo incendio em beja vidigueira pedrogao httpstcoeh1lf6teyx fogospt,0,negative,0.724255204,39.9024537,-8.2753006,TRUE
1338,03/07/2017,2017,7,3,16,novo incendio em faro loule loule sao clemente httpstcootv2tshndd fogospt,0,negative,0.726068676,38.0361462,-8.2871596,TRUE
1339,03/07/2017,2017,7,3,16,tais paranhos novo incendio em portugal faz varios feridos httpstcoidfglwat3i,0,negative,0.896496832,38.2101595,-7.8014517,TRUE
1340,03/07/2017,2017,7,3,16,novo incendio em leiria porto de mos alqueidao da serra httpstcoeyes85xolb fogospt,0,negative,0.76981473,37.0162727,-7.9351771,TRUE
1341,03/07/2017,2017,7,3,16,novo incendio em castelo branco serta serta httpstcovkd5temdm7 fogospt,1,negative,0.729946017,40.9016401,-8.2126145,TRUE
1342,03/07/2017,2017,7,3,16,novo incendio em leiria pombal guia ilha mata mourisca httpstcofqxnq3ygxr fogospt,1,negative,0.783137083,40.0613737,-8.1786711,TRUE
1343,03/07/2017,2017,7,3,16,novo incendio em guarda seia vide cabeca httpstcouolepjhqbg fogospt,0,negative,0.754543841,39.82435875,-8.082820859,TRUE
1344,03/07/2017,2017,7,3,16,bombeiros sapadores feridos em incendio no distrito de santarem pais rtp noticias httpstcogz8qlh4a1l,0,negative,0.81898421,39.9501546,-8.7516678,TRUE
1345,03/07/2017,2017,7,3,16,oito pessoas tres das quais bombeiros ficaram feridas na sequencia de um incendio em abrantes confirmou ao httpstcodzrtrw9bwq,0,negative,0.779255331,40.4200998,-7.7028054,TRUE
1346,03/07/2017,2017,7,3,16,novo incendio em viseu santa comba dao pinheiro de azere httpstcomvnhaguybd fogospt,0,negative,0.771085501,39.2363637,-8.6867081,TRUE
1347,03/07/2017,2017,7,3,16,novo incendio em setubal palmela palmela httpstcov2kxntiplw fogospt,0,negative,0.773592412,40.3541183,-8.118488386,TRUE
1348,03/07/2017,2017,7,3,16,novo incendio em lisboa sobral de monte agraco santo quintino httpstcokwozzpyyc3 fogospt,0,negative,0.775952816,39.4631905,-8.1973618,TRUE
1349,03/07/2017,2017,7,3,16,novo incendio em guarda trancoso vale do seixo vila garcia httpstcoks4j2de1km fogospt,0,negative,0.766368568,38.5760455,-8.86531226,TRUE
1350,03/07/2017,2017,7,3,16,novo incendio em lisboa cadaval vilar httpstcoajbgpknafx fogospt,0,negative,0.763465941,39.0065191,-9.1445387,TRUE
1351,03/07/2017,2017,7,3,15,novo incendio em lisboa azambuja alcoentre httpstcoiocodstrcn fogospt,0,negative,0.791656375,38.5623884,-7.9118644,TRUE
1352,03/07/2017,2017,7,3,15,novo incendio em lisboa vila franca de xira alhandra sao joao dos montes calhandriz httpstcouki6l0nape fogospt,0,negative,0.777012706,39.4631905,-8.1973618,TRUE
1353,03/07/2017,2017,7,3,15,novo incendio em lisboa mafra santo isidoro httpstcoa0lg8ko3kt fogospt,0,negative,0.750347435,39.20893985,-8.962472106,TRUE
1354,03/07/2017,2017,7,3,15,incendio em abrantes faz oito feridos dois com gravidade httpstco4hcjejc2ip,1,negative,0.78573668,38.9250199,-9.0665105,TRUE
1355,03/07/2017,2017,7,3,15,novo incendio em lisboa loures santo antao sao juliao do tojal httpstcoahnhuj2og7 fogospt,0,negative,0.748381138,38.9369782,-9.3282374,TRUE
1356,03/07/2017,2017,7,3,15,novo incendio em aveiro sever do vouga rocas do vouga httpstcokqchxek1js fogospt,0,negative,0.781532347,39.4631905,-8.1973618,TRUE
1357,03/07/2017,2017,7,3,15,incendio em abrantes provoca sete feridos httpstco5y62gthkea,3,negative,0.825686097,40.7599485,-8.3439116,TRUE
1358,03/07/2017,2017,7,3,15,novo incendio em lisboa alenquer abrigada cabanas de torres httpstcoj8dofvahqh fogospt,1,negative,0.78711611,39.4631905,-8.1973618,TRUE
1359,03/07/2017,2017,7,3,15,novo incendio em santarem almeirim benfica do ribatejo httpstconrppd5kidb fogospt,0,negative,0.779905558,39.4631905,-8.1973618,TRUE
1360,03/07/2017,2017,7,3,15,novo incendio em aveiro santa maria da feira canedo vale vila maior httpstcoh1nbai01is fogospt,0,negative,0.752598286,39.15626395,-9.060188918,TRUE
1361,03/07/2017,2017,7,3,15,nos ultimos dias muito tem ardido nesta zona caralho sete feridos em incendio em abrantes httpstcoxdrhmrjaus via sicnoticias,0,negative,0.919143796,39.16800295,-8.572593526,TRUE
1362,03/07/2017,2017,7,3,14,o incendio que lavra desde as 1202 em portela na freguesia de pedro de tomar obrigou ao corte das estradas httpstco76m00yvlac,0,negative,0.784450829,39.4631905,-8.1973618,TRUE
1363,03/07/2017,2017,7,3,14,novo incendio em lisboa azambuja vila nova da rainha httpstcoybsbwk2vif fogospt,0,negative,0.752583325,39.4631905,-8.1973618,TRUE
1364,03/07/2017,2017,7,3,14,novo incendio em viseu satao sao miguel de vila boa httpstcoqvz5dw4kbw fogospt,0,negative,0.70306462,39.54077535,-8.366056628,TRUE
1365,03/07/2017,2017,7,3,14,novo incendio em coimbra coimbra eiras sao paulo de frades httpstco2bgju3vaew fogospt,0,negative,0.785318077,39.0689884,-8.8684921,TRUE
1366,03/07/2017,2017,7,3,14,novo incendio em santarem salvaterra de magos marinhais httpstcoyq0i4ne6pw fogospt,0,negative,0.771475077,40.7988857,-7.7814726,TRUE
1367,03/07/2017,2017,7,3,14,novo incendio em porto gondomar foz do sousa covelo httpstcopfjrrdjgmy fogospt,0,negative,0.794272244,39.6036596,-8.4150492,TRUE
1368,03/07/2017,2017,7,3,14,sete sapadores florestais feridos em incendio no distrito de santarem rtp noticias httpstcogbcevivnoh,0,negative,0.85671699,39.6036596,-8.4150492,TRUE
1369,03/07/2017,2017,7,3,14,incendio em abrantes faz cinco feridos httpstconzao0a5oza,0,negative,0.831454694,41.0994524,-8.4999065,TRUE
1370,03/07/2017,2017,7,3,14,incendio em abrantes provoca sete feridos httpstcov0a2njrywv noticia httpstco7iuxlu11fg,0,negative,0.72377187,39.2363637,-8.6867081,TRUE
1371,03/07/2017,2017,7,3,14,novo incendio em coimbra gois cadafaz colmeal httpstcovasixnaato fogospt,0,negative,0.778375804,39.4631905,-8.1973618,TRUE
1372,03/07/2017,2017,7,3,14,cinco bombeiros feridos em incendio em abrantes httpstcolgb7wcxzhc,0,negative,0.851795077,39.4631905,-8.1973618,TRUE
1373,03/07/2017,2017,7,3,14,incendio no distrito de santarem faz varios feridos gtgt saiba mais em httpstcoheb9qocna3,1,negative,0.780369818,39.4631905,-8.1973618,TRUE
1374,03/07/2017,2017,7,3,14,novo incendio em santarem santarem alcanede httpstcobwazkrxgvx fogospt,2,negative,0.683931947,39.44333145,-8.253234959,TRUE
1375,03/07/2017,2017,7,3,14,incendio em abrantes faz seis feridos httpstcopn7lslg4ky httpstcoqxdkizz7kf,0,negative,0.717515886,39.2363637,-8.6867081,TRUE
1376,03/07/2017,2017,7,3,14,incendio em abrantes faz sete feridos httpstcorafchb7pdg httpstcoio6x2jt3te,0,negative,0.719718218,39.41513175,-8.82812274,TRUE
1377,03/07/2017,2017,7,3,13,incendio em abrantes faz sete feridos httpstco0trvuv413x,0,negative,0.833660245,39.4631905,-8.1973618,TRUE
1378,03/07/2017,2017,7,3,13,novo incendio em setubal almada laranjeiro feijo httpstcoyqsxkyos6y fogospt,0,negative,0.793011844,39.4631905,-8.1973618,TRUE
1379,03/07/2017,2017,7,3,13,novo incendio em beja ferreira do alentejo figueira dos cavaleiros httpstcob07ssa3bxr fogospt,0,negative,0.765634954,39.2363637,-8.6867081,TRUE
1380,03/07/2017,2017,7,3,13,novo incendio em santarem alcanena monsanto httpstcomaoos4hwy4 fogospt,0,negative,0.753146946,38.65388335,-9.168357422,TRUE
1381,03/07/2017,2017,7,3,13,novo incendio em coimbra montemorovelho arazede httpstconjeh5mftbt fogospt,0,negative,0.738066316,39.4633156,-8.7092683,TRUE
1382,03/07/2017,2017,7,3,13,incendio em abrantes 6 feridos ticker da sic noticias here we go again,0,negative,0.864736915,39.440824,-8.764484146,TRUE
1383,03/07/2017,2017,7,3,13, informe meteorologico del incendio de pedrogao grande httpstcoeva41f0ujn meteorologia,2,negative,0.545895159,40.2111931,-8.4294632,TRUE
1384,03/07/2017,2017,7,3,13,novo incendio em santarem alcanena malhou louriceira espinheiro httpstcol0epedmuh8 fogospt,0,negative,0.790002763,39.4631905,-8.1973618,TRUE
1385,03/07/2017,2017,7,3,13,novo incendio em coimbra soure soure httpstcou6ep0jgsow fogospt,0,negative,0.726702631,39.4186158,-8.737414,TRUE
1386,03/07/2017,2017,7,3,13,novo incendio em coimbra coimbra souselas botao httpstcov7ej8gf7n3 fogospt,0,negative,0.795824945,39.9169584,-8.145564,TRUE
1387,03/07/2017,2017,7,3,13,tomar incendio na portela de sao pedro mobiliza mais de 130 bombeiros em atualizacao httpstcolghjqhfwtj,0,negative,0.583283007,40.2111931,-8.4294632,TRUE
1388,03/07/2017,2017,7,3,13,incendio noturno na corujeira httpstcoalom93hbwu via jornalmira,0,negative,0.758881986,40.32154675,-8.395608387,TRUE
1389,03/07/2017,2017,7,3,13,ultima hora incendio em pedro de tomar combatido por mais de 140 bombeiros tomar tv httpstcomapoqqan4s,1,negative,0.714412153,39.6036596,-8.4150492,TRUE
1390,03/07/2017,2017,7,3,13,novo incendio em porto paredes aguiar de sousa httpstcoacmjoze2i9 fogospt,1,negative,0.797254086,41.8177518,-7.7884806,TRUE
1391,03/07/2017,2017,7,3,13,novo incendio em leiria pombal pombal httpstcoquszc7mypi fogospt,0,negative,0.753001869,39.6870874,-8.4117534,TRUE
1392,03/07/2017,2017,7,3,13,novo incendio em braga vila nova de famalicao lemenhe mouquim jesufrei httpstcodyt0yrwh85 fogospt,0,negative,0.676766813,41.1286167,-8.4481414,TRUE
1393,03/07/2017,2017,7,3,13,novo incendio em aveiro ovar esmoriz httpstcoyh3l90k3mw fogospt,0,negative,0.727963328,41.4577874,-8.510842725,TRUE
1394,03/07/2017,2017,7,3,13,novo incendio em viana do castelo moncao trute httpstco3sdqsumfdp fogospt,0,negative,0.809296846,40.640496,-8.6537841,TRUE
1395,03/07/2017,2017,7,3,13,novo incendio em santarem salvaterra de magos gloria do ribatejo granho httpstco7k9ujfz8ae fogospt,0,negative,0.604824245,40.8456684,-8.64847762,TRUE
1396,03/07/2017,2017,7,3,12,novo incendio em braga celorico de basto arnoia httpstcott6ouzdvnw fogospt,0,negative,0.700468898,40.9016401,-8.2126145,TRUE
1397,03/07/2017,2017,7,3,12,novo incendio em aveiro castelo de paiva sobrado bairros httpstcoepyhbh7z5v fogospt,0,negative,0.788280845,39.9169584,-8.145564,TRUE
1398,03/07/2017,2017,7,3,12,novo incendio em viseu moimenta da beira moimenta da beira httpstcomkpcomaz6l fogospt,0,negative,0.774597466,41.2123637,-8.347580212,TRUE
1399,03/07/2017,2017,7,3,12,novo incendio em castelo branco serta ermida figueiredo httpstcomar4dj5dgl fogospt,0,negative,0.786114395,39.9501546,-8.7516678,TRUE
1400,03/07/2017,2017,7,3,12,dominado incendio em mangualde httpstcozmzjlzl57v,0,negative,0.80118984,39.8362481,-7.9860343,TRUE
1401,03/07/2017,2017,7,3,11,dominado incendio no concelho de mangualde httpstcocgjtfyzlqd httpstcoqjop2ctt1j,0,negative,0.638236165,37.24480855,-8.150766346,TRUE
1402,03/07/2017,2017,7,3,11,o incendio aqui no tramagal bem me podia comer,0,negative,0.896820426,39.8052145,-8.096441,TRUE
