,Datetime,Year,Month,Day,Hour,Text,Similar,Sentiment,Score,Latitude,Longitude,Fire
1537,2017-07-09,2017,7,9,19,novo incendio em porto amarante real ataide oliveira httpstcoesbcyvebwu fogospt,0,negative,0.7521346211433411,38.9250199,-9.0665105,True
1538,2017-07-09,2017,7,9,19,novo incendio em santarem almeirim almeirim httpstco1z76hu4cnt fogospt,0,negative,0.7086548209190369,39.5219235,-8.60430419831366,True
1539,2017-07-09,2017,7,9,19,novo incendio em viseu armamar armamar httpstcoplvbwdjjve fogospt,0,negative,0.769521951675415,41.2489071,-8.1742807,True
1540,2017-07-09,2017,7,9,19,novo incendio em viseu santa comba dao sao joao de areias httpstcos7vrqgh65n fogospt,0,negative,0.7012240886688232,39.16800295,-8.57259352560088,True
1541,2017-07-09,2017,7,9,19,novo incendio em guarda gouveia rio torto lagarinhos httpstcor7dr5tokfw fogospt,0,negative,0.7420058846473694,41.1077323,-7.691601,True
1542,2017-07-09,2017,7,9,19,novo incendio em vila real alijo carlao amieiro httpstco4svaxndf7n fogospt,0,negative,0.7120950818061829,40.3961137,-8.1299564,True
1543,2017-07-09,2017,7,9,19,novo incendio em coimbra condeixaanova sebal belide httpstcows7jmjggtx fogospt,1,negative,0.7589808106422424,40.4853348,-7.6697536,True
1544,2017-07-09,2017,7,9,18,novo incendio em porto paredes beire httpstcobhlvgqhi8n fogospt,0,negative,0.7603310942649841,40.1364632,-8.5624751,True
1545,2017-07-09,2017,7,9,18,novo incendio em beja moura santo agostinho sao joao baptista santo amador httpstco0zyej4bzz7 fogospt,0,negative,0.6621404886245728,41.1300103,-8.6058415,True
1546,2017-07-09,2017,7,9,18,novo incendio em porto pacos de ferreira carvalhosa httpstco3yctybb75g fogospt,0,negative,0.7781279683113098,41.1494512,-8.6107884,True
1547,2017-07-09,2017,7,9,17,novo incendio em santarem cartaxo cartaxo vale da pinta httpstco1hooohihfj fogospt,0,negative,0.7890297770500183,41.290118,-8.378194008811969,True
1548,2017-07-09,2017,7,9,17,novo incendio em aveiro agueda fermentelos httpstcoeqmz0qmael fogospt,0,negative,0.7840547561645508,40.2111931,-8.4294632,True
1549,2017-07-09,2017,7,9,17,novo incendio em santarem alpiarca alpiarca httpstcopmi5d33ojo fogospt,0,negative,0.7344899773597717,39.1723003,-8.8254903,True
1550,2017-07-09,2017,7,9,17,novo incendio em lisboa amadora encosta do sol httpstcokawjrouqbn fogospt,0,negative,0.8014512062072754,40.640496,-8.6537841,True
1551,2017-07-09,2017,7,9,16,novo incendio em setubal palmela palmela httpstconrnduc5ndv fogospt,0,negative,0.8009606003761292,39.2599352,-8.5845144,True
1552,2017-07-09,2017,7,9,16,novo incendio em setubal montijo sarilhos grandes httpstcojxqcsbutz4 fogospt,0,negative,0.8340120911598206,38.7595162,-9.223677009460124,True
1553,2017-07-09,2017,7,9,16,novo incendio em santarem santarem sao vicente do paul vale de figueira httpstcoi27mufui5q fogospt,0,negative,0.74300217628479,39.9169584,-8.145564,True
1554,2017-07-09,2017,7,9,15,novo incendio em porto penafiel penafiel httpstcowmui2nzhxd fogospt,0,negative,0.7723345160484314,41.53977365,-8.818016136946943,True
1555,2017-07-09,2017,7,9,15,novo incendio em leiria pombal guia ilha mata mourisca httpstcoczyyrobxom fogospt,0,negative,0.7997951507568359,41.2039194,-8.292240964931633,True
1556,2017-07-09,2017,7,9,14,um incendio em mato no concelho de torres novas distrito de santarem esta mobilizar um meio aereo 30 httpstcosipmuboi4i,0,negative,0.8208192586898804,39.9501546,-8.7516678,True
1557,2017-07-09,2017,7,9,14,novo incendio em aveiro ovar ovar sao joao arada sao vicente de pereira jusa httpstcomb6gupw5hg fogospt,0,negative,0.650600016117096,41.1494512,-8.6107884,True
1558,2017-07-09,2017,7,9,14,novo incendio em lisboa cascais alcabideche httpstcooalcipmnba fogospt,0,negative,0.8162502646446228,40.87177975,-8.547979953395908,True
1559,2017-07-09,2017,7,9,14,novo incendio em guarda celorico da beira vale de azares httpstco0ok4mulemp fogospt,0,negative,0.795563280582428,39.6621648,-8.1353519,True
1560,2017-07-09,2017,7,9,14,novo incendio em setubal montijo canha httpstcoyooghdshng fogospt,0,negative,0.7830842137336731,38.72240025,-9.396909171649876,True
1561,2017-07-09,2017,7,9,12,novo incendio em coimbra cantanhede tocha httpstconbotuy42tj fogospt,0,negative,0.7702133655548096,40.60496165,-7.363647684631738,True
1562,2017-07-09,2017,7,9,12,actualidade incendio no concelho de torres novas mobiliza um meio aereo protecao civil httpstcojfibzk8ibd,0,negative,0.7188290953636169,38.5241783,-8.8932341,True
1563,2017-07-09,2017,7,9,12,novo incendio em coimbra coimbra sao martinho de arvore lamarosa httpstcoidtqbnqo2p fogospt,0,negative,0.8065483570098877,40.3135812,-8.7522147,True
1564,2017-07-09,2017,7,9,12,novo incendio em santarem torres novas assentiz httpstconxjbolxxz3 fogospt,0,negative,0.757786214351654,39.47962,-8.53955,True
1565,2017-07-09,2017,7,9,12,um meio aereo em incendio agricola no concelho de arronches httpstcovgxv8cfmn0 paisaominuto,0,negative,0.8092484474182129,41.2988999,-7.7487475,True
1566,2017-07-09,2017,7,9,11,novo incendio em viseu vila nova de paiva pendilhe httpstcocbn33cjdsn fogospt,0,negative,0.8773237466812134,39.47962,-8.53955,True
1567,2017-07-09,2017,7,9,11,novo incendio em portalegre arronches assuncao httpstcoqt0w39mg3s fogospt,0,negative,0.7487453818321228,39.10711395,-7.252984391890882,True
1568,2017-07-09,2017,7,9,9,novo incendio em lisboa alenquer abrigada cabanas de torres httpstcoiimhbmpfta fogospt,2,negative,0.8435075283050537,40.8990632,-8.212316,True
1569,2017-07-09,2017,7,9,5,novo incendio em lisboa sintra queluz belas httpstcobskejhrefd fogospt,0,negative,0.7871803045272827,37.1649052,-8.2563704,True
1570,2017-07-09,2017,7,9,2,novo incendio em faro sao bras de alportel sao bras de alportel httpstcopdrighzbkd fogospt,0,negative,0.765364944934845,38.7759197,-9.2639449,True
1571,2017-07-09,2017,7,9,1,novo incendio em aveiro santa maria da feira santa maria da feira travanca sanfins espargo httpstcoynghx5rjso fogospt,0,negative,0.780453622341156,37.0162727,-7.9351771,True
1572,2017-07-09,2017,7,9,0,novo incendio em evora viana do alentejo aguiar httpstco8pm5qtrraa fogospt,0,negative,0.7884976267814636,39.15626395,-9.06018891782175,True
1573,2017-07-11,2017,7,11,23,novo incendio em beja ferreira do alentejo figueira dos cavaleiros httpstcoivsxfnp1ii fogospt,0,negative,0.7913486957550049,40.92770175,-8.583278879793117,True
1574,2017-07-11,2017,7,11,23,novo incendio em lisboa sobral de monte agraco sobral de monte agraco httpstcopp8uusuztt fogospt,0,negative,0.8091491460800171,38.38436935,-7.976740960044832,True
1575,2017-07-11,2017,7,11,23,novo incendio em viana do castelo caminha riba de ancora httpstcozn43xrwgaa fogospt,0,negative,0.7825329303741455,38.1173878,-8.283465156343713,True
1576,2017-07-11,2017,7,11,22,novo incendio em viana do castelo arcos de valdevez oliveira httpstcofnkvdq9fma fogospt,0,negative,0.7680146098136902,39.01346065,-9.159639792999531,True
1577,2017-07-11,2017,7,11,21,novo incendio em leiria batalha sao mamede httpstcoectcakscph fogospt,0,negative,0.7621841430664062,41.8112515,-8.8186725,True
1578,2017-07-11,2017,7,11,21,incendio na ribeira quente podia ter acontecido pior httpstcoctndntzgqo via youtube,0,negative,0.8715411424636841,39.7437902,-8.8071119,True
1579,2017-07-11,2017,7,11,20,novo incendio em leiria bombarral rolica httpstconxnjam3rud fogospt,1,negative,0.7808195948600769,37.7364631,-25.2990972,True
1580,2017-07-11,2017,7,11,20,novo incendio em aveiro ovar ovar sao joao arada sao vicente de pereira jusa httpstcototizuhhwe fogospt,0,negative,0.720061719417572,39.6621648,-8.1353519,True
1581,2017-07-11,2017,7,11,19,novo incendio em viseu nelas vilar seco httpstcoudlqnhaizm fogospt,0,negative,0.8058479428291321,39.2668047,-9.1581431,True
1582,2017-07-11,2017,7,11,19,incendio nas olhalvas ja foi extinto pelos bombeiros httpstcojappa99cu7,0,negative,0.7627915740013123,40.6574713,-7.9138664,True
1583,2017-07-11,2017,7,11,18,novo incendio em santarem tomar asseiceira httpstco1wjp2cwfhf fogospt,0,negative,0.7747724056243896,38.6422246,-9.1072662,True
1584,2017-07-11,2017,7,11,18,novo incendio em lisboa loures camarate unhos apelacao httpstcoplu7f72dov fogospt,0,negative,0.7446184158325195,39.7412394,-8.7951217,True
1585,2017-07-11,2017,7,11,18,a ajuda as vitimas do incendio que deflagrou no concelho de pedrogao no passado dia 17 que provocou 64 mortos httpstcoctpwmsy1zp,0,negative,0.7127761840820312,38.815391000000005,-9.133030263713584,True
1586,2017-07-11,2017,7,11,18,novo incendio em santarem santarem marvila ribeira santarem ssalvador snicolau httpstcovpyhnj81ya fogospt,0,negative,0.7135012149810791,39.2668047,-9.1581431,True
1587,2017-07-11,2017,7,11,17,novo incendio em braganca carrazeda de ansiaes pombal httpstcooed35ojwpl fogospt,1,negative,0.7807413935661316,39.5219235,-8.60430419831366,True
1588,2017-07-11,2017,7,11,17,novo incendio em viana do castelo viana do castelo subportela deocriste portela susa httpstcosf2r5er4if fogospt,0,negative,0.7508741021156311,39.2363637,-8.6867081,True
1589,2017-07-11,2017,7,11,17,novo incendio em guarda seia torrozelo folhadosa httpstcowc2je4ms6e fogospt,0,negative,0.8122514486312866,41.67065155,-8.686362731318548,True
1590,2017-07-11,2017,7,11,17,novo incendio em setubal palmela pinhal novo httpstcoxrer4gowxh fogospt,2,negative,0.8124394416809082,38.73182715,-9.167911166284304,True
1591,2017-07-11,2017,7,11,17,incendio nos pousos barreira cortes esta desde as 1705 em curso um incendio na freguesia de pousos httpstco3eu7f6rqkq,0,negative,0.7472831010818481,40.3866892,-7.7595355,True
1592,2017-07-11,2017,7,11,17,vinte nove bombeiros combatem incendio em leiria httpstconcuzholsas,0,neutral,0.46830177307128906,38.569601,-8.9011653,True
1593,2017-07-11,2017,7,11,16,entao va incendio de hoje nos arredores de lisboa onde,0,negative,0.6240880489349365,39.7417614,-8.7778114,True
1594,2017-07-11,2017,7,11,16,novo incendio em porto felgueiras torrados sousa httpstco8qs68l5rlc fogospt,0,negative,0.7906426191329956,39.7437902,-8.8071119,True
1595,2017-07-11,2017,7,11,16,novo incendio em santarem rio maior marmeleira assentiz httpstcor5tdsltvrq fogospt,0,negative,0.7109836935997009,41.1494512,-8.6107884,True
1596,2017-07-11,2017,7,11,16,novo incendio em guarda vila nova de foz coa cedovim httpstcojcwreqwsjz fogospt,0,negative,0.7267664074897766,39.7437902,-8.8071119,True
1597,2017-07-11,2017,7,11,16,incendio em obidos mobiliza mais de 100 bombeiros dois meios aereos httpstcoeuxzq3ckfy,5,negative,0.5947995781898499,39.25777075,-8.864248570456947,True
1598,2017-07-11,2017,7,11,16,novo incendio em evora estremoz estremoz santa maria santo andre httpstcofjpua6a6kp fogospt,0,negative,0.7312831282615662,39.3619514,-9.157153,True
1599,2017-07-11,2017,7,11,16,novo incendio em porto vila do conde retorta tougues httpstcoxv00brcshu fogospt,0,negative,0.8089736104011536,39.9169584,-8.145564,True
1600,2017-07-11,2017,7,11,16,novo incendio em faro albufeira guia httpstcodayq7fixvn fogospt,0,negative,0.7185724973678589,38.74153725,-7.705944763478542,True
1601,2017-07-11,2017,7,11,16,novo incendio em castelo branco covilha covilha canhoso httpstco0h8uzbds5s fogospt,0,negative,0.7359704971313477,37.1270278,-8.2996371,True
1602,2017-07-11,2017,7,11,15,novo incendio em porto felgueiras airaes httpstcouaiiwaikde fogospt,0,negative,0.723726212978363,39.3619514,-9.157153,True
1603,2017-07-11,2017,7,11,15,novo incendio em viseu viseu sao joao de lourosa httpstcolg7tvps46s fogospt,0,negative,0.7084338665008545,41.24694415,-7.3033782535900595,True
1604,2017-07-11,2017,7,11,15,novo incendio em porto matosinhos perafita lavra santa cruz do bispo httpstcozhn5xwnvtg fogospt,0,negative,0.776363730430603,41.1494512,-8.6107884,True
1605,2017-07-11,2017,7,11,15,novo incendio em leiria leiria souto da carpalhosa ortigosa httpstcorxywysnpox fogospt,0,negative,0.7778960466384888,40.6176914,-7.892396354747143,True
1606,2017-07-11,2017,7,11,15,novo incendio em portalegre fronteira fronteira httpstcosxnlh78yh0 fogospt,0,negative,0.7065333127975464,39.7437902,-8.8071119,True
1607,2017-07-11,2017,7,11,14,novo incendio em faro albufeira paderne httpstcojcf1up9hxa fogospt,0,negative,0.7684212327003479,39.0660898,-7.67036286827932,True
1608,2017-07-11,2017,7,11,14,novo incendio em santarem abrantes aldeia do mato souto httpstcoj4dh5kxlj4 fogospt,0,negative,0.7385240793228149,37.0162727,-7.9351771,True
1609,2017-07-11,2017,7,11,14,novo incendio em braga vieira do minho rossas httpstco51ikwhmmp1 fogospt,0,negative,0.71950364112854,39.4806183,-8.68234988089188,True
1610,2017-07-11,2017,7,11,14,novo incendio em coimbra penacova penacova httpstcoctk2sekg3y fogospt,0,negative,0.8226323127746582,38.5707742,-7.9092808,True
1611,2017-07-11,2017,7,11,13,novo incendio em viana do castelo viana do castelo torre vila mou httpstcoborutpqg97 fogospt,0,negative,0.7612963914871216,41.6347151,-8.1425725,True
1612,2017-07-11,2017,7,11,13,novo incendio em vila real ribeira de pena canedo httpstcom2sqsaoghn fogospt,0,negative,0.7908608317375183,41.72855715,-8.701173940196487,True
1613,2017-07-11,2017,7,11,13,novo incendio em porto gondomar foz do sousa covelo httpstcokzyd3lo0kd fogospt,0,negative,0.7894040942192078,39.0083132,-9.15691026185607,True
1614,2017-07-11,2017,7,11,12,novo incendio em santarem tomar paialvo httpstcodntyxr9uik fogospt,0,negative,0.722929060459137,41.608321,-7.74384221120038,True
1615,2017-07-11,2017,7,11,12,novo incendio em setubal barreiro santo antonio da charneca httpstcoltxwk8g2uc fogospt,0,negative,0.7670159339904785,39.53611125,-8.44796741963533,True
1616,2017-07-11,2017,7,11,12,novo incendio em porto vila do conde fornelo vairao httpstco1gvdl2eikc fogospt,0,negative,0.8075973391532898,39.9169584,-8.145564,True
1617,2017-07-11,2017,7,11,12,novo incendio em santarem ferreira do zezere beco httpstcormnhbh5lsh fogospt,0,negative,0.7773455381393433,38.6246943,-9.031607,True
1618,2017-07-11,2017,7,11,12,novo incendio em aveiro oliveira do bairro oia httpstcoks3tcv7kc7 fogospt,0,negative,0.7697335481643677,41.32562255,-8.672482521070243,True
1619,2017-07-11,2017,7,11,11,novo incendio em lisboa azambuja vila nova da rainha httpstcoglh0mejelt fogospt,0,negative,0.8001469969749451,39.6934308,-8.2905545,True
1620,2017-07-11,2017,7,11,11,novo incendio em porto vila nova de gaia canelas httpstcoehn1tgnjej fogospt,0,negative,0.7821424603462219,40.5457687,-8.54097,True
1621,2017-07-11,2017,7,11,11,novo incendio em coimbra montemorovelho arazede httpstcoz9sszpznih fogospt,0,negative,0.6787168383598328,39.0689884,-8.8684921,True
1622,2017-07-11,2017,7,11,11,incendio praticamente dominado em loures httpstconxl66ubghc,0,negative,0.8649471998214722,41.1494512,-8.6107884,True
1623,2017-07-11,2017,7,11,11,novo incendio em aveiro agueda agueda borralha httpstcojxun5x1cnq fogospt,0,negative,0.7660787105560303,40.2111931,-8.4294632,True
1624,2017-07-11,2017,7,11,10,novo incendio em porto povoa de varzim povoa de varzim beiriz argivai httpstcolgon7flfh0 fogospt,0,negative,0.7296329736709595,38.5760455,-8.865312259667704,True
1625,2017-07-11,2017,7,11,10,urgente incendio interrompe show de maiara maraisa httpstcovi71lknoya httpstcowrxoqkludh,0,negative,0.7960321307182312,38.823416,-9.2043282,True
1626,2017-07-11,2017,7,11,9,novo incendio em porto penafiel rans httpstcojsluxl32xr fogospt,0,negative,0.7457032799720764,41.098527,-7.8105708,True
1627,2017-07-11,2017,7,11,9,novo incendio em santarem santarem almoster httpstcofwzompjbbf fogospt,0,negative,0.689229428768158,41.098527,-7.8105708,True
1628,2017-07-11,2017,7,11,9,novo incendio em santarem alcanena malhou louriceira espinheiro httpstco71ykifoado fogospt,0,negative,0.7743070721626282,41.2039194,-8.292240964931633,True
1629,2017-07-11,2017,7,11,9,novo incendio em santarem macao macao penhascoso aboboreira httpstcozfrqvkzpnp fogospt,0,negative,0.7675248980522156,39.2406452,-8.7930064,True
1630,2017-07-11,2017,7,11,8,novo incendio em castelo branco vila velha de rodao vila velha de rodao httpstcovoepvbsffy fogospt,0,negative,0.7545021772384644,39.4186158,-8.737414,True
1631,2017-07-11,2017,7,11,6,novo incendio em evora mourao mourao httpstcoruxe1hvlvh fogospt,0,negative,0.8224968910217285,39.58757705,-8.053809402936025,True
1632,2017-07-11,2017,7,11,5,gostei de um video youtube httpstco4coo3cobym combate incendio em pinheiros bombeiros sao paulo,0,neutral,0.4562293589115143,39.68218585,-7.669402903957814,True
1633,2017-07-11,2017,7,11,3,novo incendio em portalegre campo maior sao joao baptista httpstcojztgj2s0ae fogospt,0,negative,0.6817516684532166,38.29755475,-7.222334537236207,True
1634,2017-07-11,2017,7,11,2,incendio em loures lisboa em fase de resolucao httpstcophmccoolch,0,negative,0.7224204540252686,39.81417045,-8.191719017323042,True
1635,2017-07-11,2017,7,11,2,novo incendio em setubal barreiro alto do seixalinho santo andre verderena httpstcotuvgnee7gz fogospt,0,negative,0.7544772624969482,39.04954875,-7.020558616137571,True
1636,2017-07-13,2017,7,13,23,novo incendio em porto matosinhos sao mamede de infesta senhora da hora httpstco87gjrly2cq fogospt,0,negative,0.8857930302619934,38.6528467,-9.07154,True
1637,2017-07-13,2017,7,13,23,novo incendio em porto felgueiras sendim httpstco0lket6taoe fogospt,0,negative,0.7630967497825623,38.569601,-8.9011653,True
1638,2017-07-13,2017,7,13,22,novo incendio em lisboa loures loures httpstcodfbvdjqdta fogospt,0,negative,0.8142346739768982,41.1880792,-8.6544931,True
1639,2017-07-13,2017,7,13,22,novo incendio em leiria pombal pombal httpstcoh6clden4qj fogospt,0,negative,0.7162274718284607,41.1494512,-8.6107884,True
1640,2017-07-13,2017,7,13,22,novo incendio em aveiro santa maria da feira argoncilhe httpstcomrfhirvuux fogospt,0,negative,0.8105162382125854,38.8444686,-9.206289225745532,True
1641,2017-07-13,2017,7,13,22,novo incendio em aveiro estarreja avanca httpstcoqfuy9v16kl fogospt,0,negative,0.7509024143218994,39.9161851,-8.6279171,True
1642,2017-07-13,2017,7,13,21,novo incendio em lisboa sintra rio de mouro httpstcodg2rhl5zkl fogospt,0,negative,0.7905386686325073,41.0183885,-8.5477254,True
1643,2017-07-13,2017,7,13,21,novo incendio em setubal palmela palmela httpstcojzrzeqdhfy fogospt,0,negative,0.747592031955719,40.640496,-8.6537841,True
1644,2017-07-13,2017,7,13,21,novo incendio em viana do castelo viana do castelo sao romao de neiva httpstcovvig00e2iy fogospt,0,negative,0.7726114988327026,38.83554455,-9.352237113314317,True
1645,2017-07-13,2017,7,13,21,novo incendio em faro albufeira albufeira olhos de agua httpstcopxcxtatuuo fogospt,0,negative,0.8050060272216797,38.5760455,-8.865312259667704,True
1646,2017-07-13,2017,7,13,20,novo incendio em porto marco de canaveses banho carvalhosa httpstcopr3wjpsdw8 fogospt,0,negative,0.7812305092811584,37.0903678,-8.2455958,True
1647,2017-07-13,2017,7,13,20,novo incendio em braga celorico de basto arnoia httpstcorf3ypjj5bt fogospt,0,negative,0.7249954342842102,37.24480855,-8.15076634627543,True
1648,2017-07-13,2017,7,13,20,novo incendio em viseu tondela canas de santa maria httpstcom2tzbpshpw fogospt,0,negative,0.7481216192245483,41.2385121,-8.1650949,True
1649,2017-07-13,2017,7,13,20,novo incendio em portalegre crato gafete httpstcom2qadiz7ya fogospt,0,negative,0.7217425107955933,41.4463446,-8.4188096,True
1650,2017-07-13,2017,7,13,20,novo incendio em porto amarante real ataide oliveira httpstcodslugqglzg fogospt,0,negative,0.7431455850601196,40.55274285,-8.035598223606787,True
1651,2017-07-13,2017,7,13,19,novo incendio em aveiro estarreja pardilho httpstcohauqs6sjsu fogospt,0,negative,0.770918607711792,39.2851221,-7.6454266,True
1652,2017-07-13,2017,7,13,18,incendio em vale fuzeiros esta ser combatido por dois helicopteros httpstcojsxzge66ho algarve httpstcofotpy4fpyl,0,neutral,0.6254113912582397,41.2489071,-8.1742807,True
1653,2017-07-13,2017,7,13,18,novo incendio em lisboa sintra agualva mirasintra httpstcosdnk5hxssz fogospt,0,negative,0.7731887102127075,40.640496,-8.6537841,True
1654,2017-07-13,2017,7,13,16,novo incendio em santarem constancia santa margarida da coutada httpstcom3phagaoho fogospt,0,negative,0.7339995503425598,37.2522706,-8.3484292,True
1655,2017-07-13,2017,7,13,16,novo incendio em setubal almada charneca de caparica sobreda httpstcov8or0wfdsd fogospt,0,negative,0.7805397510528564,38.7712545,-9.291961378935335,True
1656,2017-07-13,2017,7,13,16,incendio em vale fuzeiros esta ser combatido por dois helicopteros httpstcovzbp9vpipa,0,neutral,0.567999541759491,39.4455364,-8.3094984,True
1657,2017-07-13,2017,7,13,16,novo incendio em faro silves sao bartolomeu de messines httpstco6htartn1up fogospt,0,negative,0.763918399810791,38.6285507,-9.1974387,True
1658,2017-07-13,2017,7,13,16,novo incendio em setubal montijo canha httpstcol8isb4spfg fogospt,0,negative,0.7720615863800049,37.2522706,-8.3484292,True
1659,2017-07-13,2017,7,13,15,novo incendio em beja ferreira do alentejo alfundao peroguarda httpstcohljuflxfja fogospt,0,negative,0.7210841178894043,38.7675202,-8.6257283,True
1660,2017-07-13,2017,7,13,15,novo incendio em santarem alcanena monsanto httpstcoibin7uxj7e fogospt,0,negative,0.8043838143348694,41.451406,-8.1708502,True
1661,2017-07-13,2017,7,13,15,novo incendio em lisboa lisboa olivais httpstcovykzzkobqt fogospt,0,negative,0.74526447057724,38.0916095,-8.047636836557743,True
1662,2017-07-13,2017,7,13,15,novo incendio em porto gondomar foz do sousa covelo httpstco96hmwsabb6 fogospt,1,negative,0.7354630827903748,39.4633156,-8.7092683,True
1663,2017-07-13,2017,7,13,15,novo incendio em santarem ourem fatima httpstcoqwmp8rus8c fogospt,0,negative,0.7659338712692261,38.7077507,-9.1365919,True
1664,2017-07-13,2017,7,13,15,novo incendio em braganca macedo de cavaleiros corujas httpstcoonqqr8s7ok fogospt,0,negative,0.7924356460571289,41.0994524,-8.4999065,True
1665,2017-07-13,2017,7,13,14,novo incendio em porto paredes lordelo httpstcodw8botwran fogospt,0,negative,0.7852863669395447,39.65679,-8.57963,True
1666,2017-07-13,2017,7,13,14,novo incendio em porto marco de canaveses soalhaes httpstcov9xnbr24os fogospt,0,negative,0.7821257710456848,41.5362124,-6.9560267,True
1667,2017-07-13,2017,7,13,14,novo incendio em braga guimaraes longos httpstco3lgzhsvb8z fogospt,0,negative,0.7428840398788452,41.2346057,-8.4146751,True
1668,2017-07-13,2017,7,13,14,novo incendio em setubal sesimbra sesimbra castelo httpstcolbuvll48xl fogospt,0,negative,0.7779116630554199,41.2815874,-8.3875928,True
1669,2017-07-13,2017,7,13,14,um incendio num apartamento de um edificio de sete andares esta quintafeira em vilar de andorinho gaia fez httpstcokj59ahber9,0,negative,0.8397151231765747,41.4417677,-8.2955712,True
1670,2017-07-13,2017,7,13,14,novo incendio em evora viana do alentejo alcacovas httpstco450jcf7lfj fogospt,0,negative,0.7699974179267883,38.452689,-9.1064975,True
1671,2017-07-13,2017,7,13,13,novo incendio em braga guimaraes abacao gemeos httpstcoeynq675g1t fogospt,0,negative,0.7110470533370972,41.1032455,-8.5767749,True
1672,2017-07-13,2017,7,13,13,incendio num predio em vila nova de gaia causa dois feridos ligeiros httpstcoefpors5gnk,0,negative,0.8379008173942566,38.3940999,-8.1533306,True
1673,2017-07-13,2017,7,13,13,novo incendio em lisboa lisboa alvalade httpstcoiwhuawq3mh fogospt,0,negative,0.7344517111778259,41.4417677,-8.2955712,True
1674,2017-07-13,2017,7,13,13,novo incendio em beja cuba cuba httpstconfog6pwvwi fogospt,0,negative,0.6069592237472534,41.1300103,-8.6058415,True
1675,2017-07-13,2017,7,13,12,novo incendio em santarem abrantes rio de moinhos httpstcolin0bpuheu fogospt,0,negative,0.8130782246589661,41.0994524,-8.4999065,True
1676,2017-07-13,2017,7,13,11,novo incendio em lisboa azambuja aveiras de cima httpstcojzemthkbgw fogospt,0,negative,0.790472149848938,39.3619514,-9.157153,True
1677,2017-07-13,2017,7,13,11,novo incendio em setubal alcacer do sal santa maria do castelo santiago santa susana httpstcohzrnmdjhd3 fogospt,0,negative,0.7870723605155945,39.4631905,-8.1973618,True
1678,2017-07-13,2017,7,13,8,novo incendio em porto penafiel paco de sousa httpstco8pqkshqr46 fogospt,0,negative,0.7854095697402954,39.9169584,-8.145564,True
1679,2017-07-13,2017,7,13,5,novo incendio em lisboa loures camarate unhos apelacao httpstcosc9si4imi5 fogospt,0,negative,0.7605912685394287,40.6574713,-7.9138664,True
1680,2017-07-13,2017,7,13,5,novo incendio em beja odemira sao salvador santa maria httpstcozyexwcywpb fogospt,0,negative,0.847172737121582,41.2039194,-8.292240964931633,True
1681,2017-07-13,2017,7,13,5,novo incendio em castelo branco covilha tortosendo httpstcoqegmgivg8b fogospt,0,negative,0.8097334504127502,38.8206991,-9.11949181062081,True
1682,2017-07-13,2017,7,13,4,novo incendio em santarem ferreira do zezere igreja nova do sobral httpstcotuvgv2p2mt fogospt,1,negative,0.7727386951446533,37.5961959,-8.641185693006367,True
1683,2017-07-13,2017,7,13,2,novo incendio em lisboa azambuja vila nova da rainha httpstcovy7t7gwfz4 fogospt,0,negative,0.7504671812057495,40.2805658,-7.5043211,True
1684,2017-07-13,2017,7,13,1,novo incendio em faro silves silves httpstcolxdfetn1pj fogospt,0,negative,0.7267228364944458,39.6761714,-8.3272417,True
1685,2017-07-13,2017,7,13,0,novo incendio em aveiro santa maria da feira rio meao httpstcolwcassx98i fogospt,0,negative,0.7552454471588135,37.0162727,-7.9351771,True
1686,2017-07-13,2017,7,13,0,novo incendio em beja moura santo agostinho sao joao baptista santo amador httpstcotuklguu2me fogospt,0,negative,0.735383152961731,39.75309425,-8.276966888129,True
1687,2017-07-15,2017,7,15,23,novo incendio em santarem ourem fatima httpstcogw74t20xox fogospt,0,negative,0.7074079513549805,40.9581668,-8.5826133,True
1688,2017-07-15,2017,7,15,23,imagens aereas do incendio em corticeira de argoncilhe httpstcofzcle5nmjc,0,negative,0.6365813612937927,38.09063055,-7.420612276319435,True
1689,2017-07-15,2017,7,15,23,novo incendio em porto marco de canaveses constance httpstco7vnbehgsop fogospt,0,negative,0.7723840475082397,39.59427865,-8.640103206816452,True
1690,2017-07-15,2017,7,15,23,novo incendio em braganca macedo de cavaleiros vilarinho de agrochao httpstcocludi2w7ds fogospt,0,negative,0.8044771552085876,41.0183885,-8.5477254,True
1691,2017-07-15,2017,7,15,22,novo incendio em braga guimaraes prazins santo tirso corvite httpstcob375stynd6 fogospt,0,negative,0.7336022257804871,41.2815874,-8.3875928,True
1692,2017-07-15,2017,7,15,22,novo incendio em viana do castelo viana do castelo darque httpstcoa35sp27hlk fogospt,1,negative,0.7364886999130249,41.5362124,-6.9560267,True
1693,2017-07-15,2017,7,15,22,novo incendio em lisboa alenquer carnota httpstcog1tsrpbo1d fogospt,1,negative,0.7954526543617249,41.4417677,-8.2955712,True
1694,2017-07-15,2017,7,15,22,novo incendio em porto felgueiras margaride santa eulalia varzea lagares varziela moure httpstcowxujd8fxwf fogospt,0,negative,0.7747987508773804,41.683106,-8.796185,True
1695,2017-07-15,2017,7,15,22,incendio consome tres fabricas em santa maria da feira httpstcojurysjw2kw,1,negative,0.81880784034729,38.7077507,-9.1365919,True
1696,2017-07-15,2017,7,15,21,novo incendio em porto pacos de ferreira carvalhosa httpstcowpey5dyxp5 fogospt,0,negative,0.8029139637947083,41.3528045,-8.1754517,True
