sub_id;date/time;user_id;user_rating;fire_verified;smoke_verified;lat;lon;text_district;text_loc;text_keywords
1564;09/07/2017 12:38;1564;19;0;1;39.47962;-8.53955;santarem;;incendio
1565;09/07/2017 12:41;1565;2;0;0;41.2988999;-7.7487475;;arronches;incendio
1566;09/07/2017 11:16;1566;6;0;1;39.47962;-8.53955;viseu;;incendio
1567;09/07/2017 11:06;1567;16;0;0;39.10711395;-7.252984391890882;portalegre;arronches;incendio
1568;09/07/2017 09:20;1568;0;0;1;40.8990632;-8.212316;lisboa;alenquer;incendio
1569;09/07/2017 05:16;1569;6;0;1;37.1649052;-8.2563704;lisboa;sintra;incendio-hospital
1570;09/07/2017 02:22;1570;10;0;1;38.7759197;-9.2639449;faro;;incendio
1571;09/07/2017 01:25;1571;2;0;1;37.0162727;-7.9351771;aveiro;;incendio-hospital
1572;09/07/2017 00:12;1572;9;0;1;39.15626395;-9.06018891782175;evora;;incendio
1573;11/07/2017 23:12;1573;1;0;0;40.92770175;-8.583278879793117;beja;;incendio
1574;11/07/2017 23:29;1574;6;0;1;38.38436935;-7.976740960044832;lisboa;;incendio
1575;11/07/2017 23:03;1573;1;0;1;38.1173878;-8.283465156343713;;caminha;incendio-petroleo
1576;11/07/2017 22:32;1576;20;0;1;39.01346065;-9.159639792999531;;;incendio
1577;11/07/2017 21:11;1577;8;0;0;41.8112515;-8.8186725;leiria;batalha;incendio
1578;11/07/2017 21:03;501;15;0;1;39.7437902;-8.8071119;;;incendio
1579;11/07/2017 20:12;579;6;0;0;37.7364631;-25.2990972;leiria;bombarral;incendio
1580;11/07/2017 20:47;721;7;0;0;39.6621648;-8.1353519;aveiro;ovar;incendio
1581;11/07/2017 19:19;1581;1;0;0;39.2668047;-9.1581431;viseu;nelas;incendio-fumo
1582;11/07/2017 19:14;134;3;0;1;40.6574713;-7.9138664;;;incendio
1583;11/07/2017 18:35;1583;9;0;1;38.6422246;-9.1072662;santarem;tomar;incendio
1584;11/07/2017 18:18;1584;7;0;0;39.7412394;-8.7951217;lisboa;loures;incendio
1585;11/07/2017 18:29;1585;13;0;0;38.815391000000005;-9.133030263713584;;;incendio
1586;11/07/2017 18:49;1586;17;0;1;39.2668047;-9.1581431;santarem;;incendio
1587;11/07/2017 17:46;1587;17;0;1;39.5219235;-8.60430419831366;;pombal braganca;incendio-petroleo
1588;11/07/2017 17:14;1588;8;0;0;39.2363637;-8.6867081;;;incendio
1589;11/07/2017 17:04;169;7;0;0;41.67065155;-8.686362731318548;guarda;seia;incendio
1590;11/07/2017 17:57;397;17;0;0;38.73182715;-9.167911166284304;setubal;palmela;incendio
1591;11/07/2017 17:27;1591;0;0;0;40.3866892;-7.7595355;;;incendio
1592;11/07/2017 17:35;1592;6;0;0;38.569601;-8.9011653;leiria;;incendio-hospital
1593;11/07/2017 16:46;1593;13;0;1;39.7417614;-8.7778114;lisboa;;incendio
1594;11/07/2017 16:26;1594;5;0;1;39.7437902;-8.8071119;porto;felgueiras;incendio
1595;11/07/2017 16:47;1595;7;0;0;41.1494512;-8.6107884;santarem;;incendio-casa
1596;11/07/2017 16:14;1596;10;0;1;39.7437902;-8.8071119;guarda;;incendio
1597;11/07/2017 16:38;1597;1;0;1;39.25777075;-8.864248570456947;;obidos;incendio-petroleo
1598;11/07/2017 16:57;1598;8;0;1;39.3619514;-9.157153;evora;estremoz;incendio-fertilizante
1599;11/07/2017 16:00;1599;6;0;1;39.9169584;-8.145564;porto;;incendio
1600;11/07/2017 16:15;1600;11;0;0;38.74153725;-7.705944763478542;faro;albufeira;incendio
1601;11/07/2017 16:23;1601;10;0;0;37.1270278;-8.2996371;;covilha;incendio
1602;11/07/2017 15:39;1602;4;0;0;39.3619514;-9.157153;porto;felgueiras;incendio
1603;11/07/2017 15:18;1603;0;0;0;41.24694415;-7.3033782535900595;viseu;;incendio
1604;11/07/2017 15:04;907;16;0;0;41.1494512;-8.6107884;porto;matosinhos;incendio
1605;11/07/2017 15:47;1605;19;0;1;40.6176914;-7.892396354747143;leiria;;incendio
1606;11/07/2017 15:35;1606;0;0;1;39.7437902;-8.8071119;portalegre;fronteira;incendio
1607;11/07/2017 14:54;1607;6;0;0;39.0660898;-7.67036286827932;faro;albufeira;incendio
1608;11/07/2017 14:13;1608;16;0;1;37.0162727;-7.9351771;santarem;abrantes;incendio
1609;11/07/2017 14:24;1609;19;0;0;39.4806183;-8.68234988089188;braga;;incendio
1610;11/07/2017 14:57;247;3;0;0;38.5707742;-7.9092808;coimbra;penacova;incendio
1611;11/07/2017 13:18;1611;15;0;0;41.6347151;-8.1425725;;;incendio
1612;11/07/2017 13:48;1612;16;0;1;41.72855715;-8.701173940196487;;;incendio
1613;11/07/2017 13:28;1613;17;0;0;39.0083132;-9.15691026185607;porto;gondomar;incendio
1614;11/07/2017 12:51;1614;5;0;1;41.608321;-7.74384221120038;santarem;tomar;incendio
1615;11/07/2017 12:49;1615;19;0;1;39.53611125;-8.44796741963533;setubal;barreiro;incendio
1616;11/07/2017 12:00;1616;5;0;0;39.9169584;-8.145564;porto;;incendio
1617;11/07/2017 12:59;1617;0;0;1;38.6246943;-9.031607;santarem;;incendio
1618;11/07/2017 12:47;1618;11;0;1;41.32562255;-8.672482521070243;aveiro;;incendio-populacao
1619;11/07/2017 11:10;371;13;0;0;39.6934308;-8.2905545;lisboa;azambuja;incendio
1620;11/07/2017 11:39;1553;9;0;0;40.5457687;-8.54097;porto;;incendio
1621;11/07/2017 11:45;1621;14;0;0;39.0689884;-8.8684921;coimbra;;incendio
1622;11/07/2017 11:33;1622;16;0;1;41.1494512;-8.6107884;;loures;incendio
1623;11/07/2017 11:49;1623;5;0;1;40.2111931;-8.4294632;aveiro;agueda;incendio
1624;11/07/2017 10:43;1624;15;0;1;38.5760455;-8.865312259667704;porto;;incendio
1625;11/07/2017 10:09;1625;7;0;0;38.823416;-9.2043282;;;incendio
1626;11/07/2017 09:35;388;0;0;1;41.098527;-7.8105708;porto;penafiel;incendio
1627;11/07/2017 09:50;1611;15;0;1;41.098527;-7.8105708;santarem;;incendio
1628;11/07/2017 09:32;1628;15;0;0;41.2039194;-8.292240964931633;santarem;alcanena;incendio
1629;11/07/2017 09:07;1629;0;0;1;39.2406452;-8.7930064;santarem;macao;incendio
1630;11/07/2017 08:59;1630;19;0;0;39.4186158;-8.737414;;;incendio-populacao
1631;11/07/2017 06:45;1631;11;0;0;39.58757705;-8.053809402936025;evora;mourao;incendio
1632;11/07/2017 05:57;1632;14;0;1;39.68218585;-7.669402903957814;;;incendio
1633;11/07/2017 03:01;1633;6;0;1;38.29755475;-7.222334537236207;portalegre;;incendio
1634;11/07/2017 02:43;1634;1;0;1;39.81417045;-8.191719017323042;lisboa;loures;incendio
1635;11/07/2017 02:13;1635;18;0;1;39.04954875;-7.020558616137571;setubal;barreiro;incendio-incêndio
1636;13/07/2017 23:38;1636;15;0;0;38.6528467;-9.07154;porto;matosinhos;incendio-gas
1637;13/07/2017 23:01;1637;16;0;1;38.569601;-8.9011653;porto;felgueiras;incendio
1638;13/07/2017 22:44;1555;15;0;0;41.1880792;-8.6544931;lisboa;loures;incendio-hospital
1639;13/07/2017 22:24;1639;10;0;0;41.1494512;-8.6107884;leiria;pombal;incendio
1640;13/07/2017 22:48;1640;18;0;0;38.8444686;-9.206289225745532;aveiro;;incendio
1641;13/07/2017 22:31;1461;1;0;1;39.9161851;-8.6279171;aveiro;estarreja;incendio
1642;13/07/2017 21:39;1642;6;0;0;41.0183885;-8.5477254;lisboa;sintra;incendio
1643;13/07/2017 21:32;1643;4;0;1;40.640496;-8.6537841;setubal;palmela;incendio
1644;13/07/2017 21:57;1644;13;0;1;38.83554455;-9.352237113314317;;;incendio
1645;13/07/2017 21:10;1645;16;0;0;38.5760455;-8.865312259667704;faro;albufeira;incendio
1646;13/07/2017 20:35;100;14;0;1;37.0903678;-8.2455958;porto;;incendio-fumo
1647;13/07/2017 20:43;1647;16;0;0;37.24480855;-8.15076634627543;braga;;incendio
1648;13/07/2017 20:29;1648;15;0;0;41.2385121;-8.1650949;viseu;tondela;incendio
1649;13/07/2017 20:47;1473;4;0;1;41.4463446;-8.4188096;portalegre;crato;incendio
1650;13/07/2017 20:37;1650;6;0;0;40.55274285;-8.035598223606787;porto;amarante;incendio
1651;13/07/2017 19:37;1651;13;0;1;39.2851221;-7.6454266;aveiro;estarreja;incendio
1652;13/07/2017 18:54;1652;0;0;0;41.2489071;-8.1742807;;;incendio
1653;13/07/2017 18:34;1653;7;0;1;40.640496;-8.6537841;lisboa;sintra;incendio-chamas
1654;13/07/2017 16:47;184;19;0;1;37.2522706;-8.3484292;santarem;constancia;incendio-chamas
1655;13/07/2017 16:06;1655;12;0;0;38.7712545;-9.291961378935335;setubal;almada;incendio
1656;13/07/2017 16:59;1656;18;0;1;39.4455364;-8.3094984;;;incendio-combustivel
1657;13/07/2017 16:41;1657;16;0;1;38.6285507;-9.1974387;faro;silves;incendio
1658;13/07/2017 16:36;1658;8;0;0;37.2522706;-8.3484292;setubal;montijo;incendio
1659;13/07/2017 15:58;1659;10;0;1;38.7675202;-8.6257283;beja;;incendio
1660;13/07/2017 15:25;1660;10;0;1;41.451406;-8.1708502;santarem;alcanena;incendio
1661;13/07/2017 15:23;1661;12;0;1;38.0916095;-8.047636836557743;lisboa;;incendio-queimada
1662;13/07/2017 15:23;1662;12;0;0;39.4633156;-8.7092683;porto;gondomar;incendio-urbanização
1663;13/07/2017 15:44;1663;10;0;0;38.7077507;-9.1365919;santarem;ourem;incendio
1664;13/07/2017 15:43;66;8;0;0;41.0994524;-8.4999065;;braganca;incendio
1665;13/07/2017 14:39;1665;7;0;1;39.65679;-8.57963;porto;paredes;incendio-populacao
1666;13/07/2017 14:22;1666;17;0;1;41.5362124;-6.9560267;porto;;incendio
1667;13/07/2017 14:54;1518;17;0;0;41.2346057;-8.4146751;braga;guimaraes;incendio
1668;13/07/2017 14:04;1668;20;0;1;41.2815874;-8.3875928;setubal;sesimbra;incendio
1669;13/07/2017 14:35;1669;16;0;1;41.4417677;-8.2955712;;;incendio
1670;13/07/2017 14:15;1670;2;0;0;38.452689;-9.1064975;evora;;incendio
1671;13/07/2017 13:27;1671;18;0;1;41.1032455;-8.5767749;braga;guimaraes;incendio
1672;13/07/2017 13:17;1672;6;0;1;38.3940999;-8.1533306;;;incendio
1673;13/07/2017 13:40;1673;9;0;0;41.4417677;-8.2955712;lisboa;;incendio
1674;13/07/2017 13:43;1674;16;0;0;41.1300103;-8.6058415;beja;cuba;incendio-incêndio
1675;13/07/2017 12:26;1675;1;0;1;41.0994524;-8.4999065;santarem;abrantes;incendio
1676;13/07/2017 11:21;708;18;0;0;39.3619514;-9.157153;lisboa;azambuja;incendio
1677;13/07/2017 11:31;1198;9;0;1;39.4631905;-8.1973618;setubal;;incendio-fumo
1678;13/07/2017 08:34;1678;7;0;0;39.9169584;-8.145564;porto;penafiel;incendio
1679;13/07/2017 05:09;1679;11;0;0;40.6574713;-7.9138664;lisboa;loures;incendio
1680;13/07/2017 05:50;1680;9;0;1;41.2039194;-8.292240964931633;beja;odemira;incendio-petroleo
1681;13/07/2017 05:15;40;18;0;1;38.8206991;-9.11949181062081;;covilha;incendio
1682;13/07/2017 04:27;1682;2;0;1;37.5961959;-8.641185693006367;santarem;;incendio
1683;13/07/2017 02:19;1683;5;0;0;40.2805658;-7.5043211;lisboa;azambuja;incendio
1684;13/07/2017 01:43;1684;7;0;1;39.6761714;-8.3272417;faro;silves;incendio
1685;13/07/2017 00:06;136;11;0;1;37.0162727;-7.9351771;aveiro;;incendio
1686;13/07/2017 00:46;1686;0;0;0;39.75309425;-8.276966888129;beja;moura;incendio-combustivel
1687;15/07/2017 23:15;1687;4;0;0;40.9581668;-8.5826133;santarem;ourem;incendio
1688;15/07/2017 23:48;1688;20;0;1;38.09063055;-7.420612276319435;;;incendio
1689;15/07/2017 23:48;38;9;0;0;39.59427865;-8.640103206816452;porto;;incendio
1690;15/07/2017 23:04;476;6;0;0;41.0183885;-8.5477254;;braganca;incendio
1691;15/07/2017 22:27;1691;5;0;1;41.2815874;-8.3875928;braga;guimaraes;incendio
1692;15/07/2017 22:02;608;8;0;0;41.5362124;-6.9560267;;;incendio
1693;15/07/2017 22:06;1430;13;0;0;41.4417677;-8.2955712;lisboa;alenquer;incendio
1694;15/07/2017 22:25;1694;2;0;1;41.683106;-8.796185;porto;felgueiras;incendio
1695;15/07/2017 22:55;1474;9;0;0;38.7077507;-9.1365919;;;incendio
1696;15/07/2017 21:16;1696;20;0;1;41.3528045;-8.1754517;porto;;incendio-fumo
1697;15/07/2017 21:36;1032;18;0;1;40.9254179;-8.5426688;beja;;incendio-fogo
1698;15/07/2017 21:57;1698;4;0;1;41.290118;-8.378194008811969;viseu;cinfaes;incendio
1699;15/07/2017 21:20;471;5;0;0;38.0624081;-8.1198402;evora;;incendio
1700;15/07/2017 20:26;1700;16;0;0;40.76351405;-8.165419581504283;coimbra;cantanhede;incendio
1701;15/07/2017 20:51;1701;18;0;1;39.3147111;-8.6263487;faro;monchique;incendio
1702;15/07/2017 20:19;1702;20;0;1;40.2111931;-8.4294632;santarem;tomar;incendio
1703;15/07/2017 20:17;1703;2;0;0;37.32900695;-8.583798293167828;;chaves;incendio
1704;15/07/2017 19:22;1704;0;0;0;39.6094668;-8.3324653;;mirandela;incendio
1705;15/07/2017 19:08;1705;0;0;1;41.8321858;-7.3845466;porto;amarante;incendio
1706;15/07/2017 18:47;1706;5;0;0;41.489615;-7.1774792;porto;amarante;incendio
1707;15/07/2017 18:39;1707;16;0;1;41.2489071;-8.1742807;aveiro;;incendio
1708;15/07/2017 18:15;1708;6;0;0;40.640496;-8.6537841;porto;felgueiras;incendio
1709;15/07/2017 18:10;1709;5;0;0;41.2489071;-8.1742807;porto;;incendio
1710;15/07/2017 18:56;1710;13;0;1;40.43322495;-8.007506106349345;braga;fafe;incendio
1711;15/07/2017 17:22;1507;3;0;0;39.056633;-9.0076057;;moura;fogo-incendio
1712;15/07/2017 17:50;1712;16;0;0;41.4790119;-8.1131966;setubal;almada;incendio
1713;15/07/2017 17:31;1713;1;0;1;38.66186915;-9.226016510778402;lisboa;cascais;incendio
1714;15/07/2017 17:43;1327;2;0;1;39.7012422;-8.7850315;braga;;incendio-casa
1715;15/07/2017 17:59;1715;5;0;1;38.6932444;-9.355054025521005;leiria evora;alcobaca;incendio
1716;15/07/2017 17:11;1716;15;0;0;41.5136392;-7.9878132;faro;silves;incendio
1717;15/07/2017 17:02;1717;8;0;0;39.5519199;-8.9763396;porto;;incendio
1718;15/07/2017 16:46;1718;14;0;1;37.0162727;-7.9351771;;;incendio-urbanização
1719;15/07/2017 16:22;1719;3;0;1;41.2815874;-8.3875928;porto;;incendio
1720;15/07/2017 16:00;1720;9;0;0;40.9254179;-8.5426688;beja;moura;incendio
1721;15/07/2017 16:43;1721;11;0;0;41.290118;-8.378194008811969;aveiro;;incendio
1722;15/07/2017 16:03;326;7;0;0;38.0229492;-7.2597636;;;incendio
1723;15/07/2017 16:05;1683;5;0;1;40.640496;-8.6537841;;;incendio
1724;15/07/2017 16:14;1309;5;0;0;41.0099266;-8.5350908;;braganca;incendio
1725;15/07/2017 16:36;1725;18;0;1;41.4640817;-7.0550271;;;fogo-incendio
1726;15/07/2017 16:01;1726;5;0;0;41.7240227;-6.7523198;faro;tavira;incendio
1727;15/07/2017 15:24;106;7;0;1;39.955932;-8.158303154152248;santarem;chamusca;incendio
1728;15/07/2017 15:25;1728;13;0;1;37.2485466;-7.817250735999636;santarem;tomar;incendio-explosivo
1729;15/07/2017 15:02;1729;15;0;0;39.3560025;-8.4802892;porto;valongo;incendio
1730;15/07/2017 15:52;1730;17;0;0;41.2115102;-8.4652622;aveiro;estarreja;incendio
1731;15/07/2017 15:45;1027;14;0;0;40.640496;-8.6537841;leiria;;incendio
1732;15/07/2017 15:08;1732;14;0;1;40.640496;-8.6537841;viseu;mangualde;incendio
1733;15/07/2017 15:48;1733;2;0;0;40.6019304;-7.700935488823452;;;incendio-chamas
1734;15/07/2017 15:48;416;0;0;0;37.9298853;-8.5397261;;;incendio
1735;15/07/2017 15:52;1735;8;0;0;40.9254179;-8.5426688;leiria;pombal;incendio
1736;15/07/2017 14:25;1736;6;0;0;40.9254179;-8.5426688;;;incendio
1737;15/07/2017 14:45;1737;6;0;0;40.9254179;-8.5426688;;;incendio
1738;15/07/2017 14:25;1738;19;0;0;40.9254179;-8.5426688;;;incendio
1739;15/07/2017 14:30;1739;6;0;1;40.9254179;-8.5426688;;;incendio
1740;15/07/2017 14:58;1740;19;0;0;41.0183885;-8.5477254;setubal;;incendio
1741;15/07/2017 14:33;1741;8;0;0;38.018461;-8.6937882;;;incendio
1742;15/07/2017 14:05;1742;3;0;1;41.63931785;-8.776412140135047;beja;moura;incendio-fogo
1743;15/07/2017 14:37;1743;10;0;1;40.9254179;-8.5426688;;;incendio
1744;15/07/2017 14:58;1097;15;0;0;38.09063055;-7.420612276319435;porto;penafiel;incendio-chamas
1745;15/07/2017 14:57;1745;18;0;1;41.0183885;-8.5477254;aveiro;;incendio
1746;15/07/2017 14:39;986;4;0;1;40.5457687;-8.54097;;covilha;incendio-chamas
1747;15/07/2017 13:55;1521;18;0;0;40.9254179;-8.5426688;;braganca;incendio
1748;15/07/2017 13:00;1748;19;0;0;40.2805658;-7.5043211;porto;paredes;incendio
1749;15/07/2017 13:14;1749;13;0;0;41.4257137;-7.027282534868887;santarem;;incendio
1750;15/07/2017 13:11;1750;12;0;0;41.2293203;-8.3635497;;;incendio
1751;15/07/2017 13:36;1751;18;0;1;39.2363637;-8.6867081;leiria;alcobaca;incendio
1752;15/07/2017 13:16;1752;18;0;0;41.0183885;-8.5477254;coimbra;soure;incendio
1753;15/07/2017 13:46;1753;13;0;0;39.7437902;-8.8071119;leiria;;incendio
1754;15/07/2017 13:36;1754;2;0;1;40.2111931;-8.4294632;braga;guimaraes;incendio
1755;15/07/2017 12:30;157;7;0;0;39.75661095;-8.827720914246669;aveiro;;incendio-ignicao
1756;15/07/2017 12:58;1756;12;0;1;41.46994205;-8.360532050607944;braga;;incendio
1757;15/07/2017 12:33;1757;10;0;1;40.954172;-8.5534047;;covilha;incendio
1758;15/07/2017 12:38;1758;7;0;0;41.6488247;-8.4362569;porto;lousada;incendio
1759;15/07/2017 12:54;1632;14;0;0;40.2009261;-7.6380118;lisboa;sintra;incendio-incêndio
1760;15/07/2017 12:56;1751;18;0;0;41.3035311;-8.2437963;lisboa;mafra;incendio
1761;15/07/2017 11:52;1761;6;0;0;38.83554455;-9.352237113314317;faro;monchique;incendio
1762;15/07/2017 11:50;1762;13;0;1;37.3179725;-8.5558655;;;incendio-chamas
1763;15/07/2017 11:10;1763;3;0;0;39.65023095;-8.366510692115822;santarem;;incendio
1764;15/07/2017 10:49;1764;16;0;0;39.9169584;-8.145564;;covilha;fogo-incendio-populacao
1765;15/07/2017 10:58;1765;0;0;0;39.41513175;-8.828122740328814;lisboa;loures;incendio
1766;15/07/2017 09:43;1766;11;0;0;40.2805658;-7.5043211;lisboa;sintra;incendio-gasolina
1767;15/07/2017 09:58;1767;9;0;0;38.8444686;-9.206289225745532;;;incendio
1768;15/07/2017 08:31;1768;2;0;0;38.7759197;-9.2639449;santarem;;incendio-populacao
1769;15/07/2017 06:16;1769;19;0;1;39.6761714;-8.3272417;leiria;;incendio
1770;15/07/2017 06:55;1770;20;0;1;39.7437902;-8.8071119;lisboa;cascais;incendio-gas
1771;15/07/2017 05:40;1771;15;0;0;41.2039194;-8.292240964931633;porto;felgueiras;incendio
1772;15/07/2017 05:10;577;14;0;0;38.72240025;-9.396909171649876;lisboa;odivelas;incendio
1773;15/07/2017 04:22;1773;17;0;0;41.1494512;-8.6107884;santarem;tomar;incendio-gas
1774;15/07/2017 03:37;1774;14;0;1;39.6036596;-8.4150492;;braganca mirandela;incendio
1775;15/07/2017 03:57;1588;8;0;1;41.6539914;-7.1270266;braga;;incendio-queimada
1776;15/07/2017 02:38;1776;14;0;1;41.5759516;-8.2699521;porto;maia;incendio
1777;17/07/2017 23:00;1777;20;0;1;41.306324450000005;-8.264864167553377;porto;;incendio
1778;17/07/2017 23:38;1778;3;0;1;41.1494512;-8.6107884;leiria;;incendio-urbanização
1779;17/07/2017 23:22;1779;17;0;1;41.0815672;-8.6474807;braga;;incendio
1780;17/07/2017 22:35;1780;19;0;1;40.6275742;-7.9610649;porto;;incendio
1781;17/07/2017 22:46;1781;11;0;0;41.71933775;-8.308758284624314;;oleiros;incendio
1782;17/07/2017 22:02;1782;7;0;0;39.8988616;-7.963950785481659;;;incendio
1783;17/07/2017 22:32;1783;14;0;1;41.2768619;-7.4753795;lisboa;sintra;incendio
1784;17/07/2017 22:38;1784;2;0;1;41.7855237;-8.7554675;porto;gondomar;incendio-chamas
1785;17/07/2017 21:31;1785;12;0;0;41.2768619;-7.4753795;;sabrosa;incendio
1786;17/07/2017 20:28;1786;9;0;0;41.3353783;-7.5893056;;alijo;incendio-queimada
1787;17/07/2017 20:37;1787;19;0;1;41.2768619;-7.4753795;evora;estremoz;incendio
1788;17/07/2017 20:48;1788;17;0;1;41.3353783;-7.5893056;;alijo;incendio-hospital
1789;17/07/2017 20:56;1789;11;0;0;38.74153725;-7.705944763478542;braga;;incendio-fertilizante
1790;17/07/2017 20:07;1790;6;0;0;41.2768619;-7.4753795;;;incendio
1791;17/07/2017 19:05;27;0;0;1;39.9169584;-8.145564;;alijo;incendio
1792;17/07/2017 19:05;1792;1;0;1;41.2768619;-7.4753795;santarem;chamusca;incendio
1793;17/07/2017 18:50;124;1;0;0;37.13258125;-8.45505094811731;;oleiros serta;incendio-casa
1794;17/07/2017 18:16;1794;3;0;0;39.9351966;-7.88771383764777;;alijo;incendio
1795;17/07/2017 18:22;1795;2;0;1;39.89560935;-7.962526205146148;coimbra;;incendio
1796;17/07/2017 18:53;1796;13;0;1;41.2768619;-7.4753795;portalegre;avis;incendio
1797;17/07/2017 18:38;1797;12;0;1;39.0030991;-7.9923589;;oleiros serta;incendio
1798;17/07/2017 18:06;1798;5;0;0;39.7437902;-8.8071119;viseu;mangualde;incendio
1799;17/07/2017 18:11;1799;1;0;1;39.89560935;-7.962526205146148;porto;;incendio-petroleo
1800;17/07/2017 18:25;1800;2;0;1;40.63145315;-7.628452145634178;portalegre;;incendio
1801;17/07/2017 18:54;1801;19;0;1;41.0340746;-8.5534641;;alenquer;incendio
1802;17/07/2017 18:33;1058;17;0;1;39.077335;-8.1872968;;alijo;incendio
1803;17/07/2017 17:47;1803;4;0;0;39.0672003;-9.0870021;aveiro;anadia;incendio
1804;17/07/2017 17:05;1804;12;0;0;40.4426833;-8.4359581;;;incendio-casa
1805;17/07/2017 17:03;1805;9;0;0;40.60354;-7.7656;porto;penafiel;incendio
1806;17/07/2017 17:40;1806;20;0;1;39.6621648;-8.1353519;braga;;incendio-chamas
1807;17/07/2017 17:06;716;5;0;0;41.2039194;-8.292240964931633;lisboa;azambuja;incendio
1808;17/07/2017 17:02;1808;17;0;1;41.5759516;-8.2699521;lisboa;;incendio
1809;17/07/2017 17:04;1103;8;0;0;39.0065191;-9.1445387;porto;gondomar;incendio
1810;17/07/2017 17:51;200;18;0;1;40.5538919;-8.680915;lisboa;alenquer;incendio-hospital
1811;17/07/2017 16:32;610;15;0;1;41.11258985;-8.522397410112376;lisboa;loures;incendio
1812;17/07/2017 16:49;1812;14;0;0;39.056633;-9.0076057;braga;fafe;incendio
1813;17/07/2017 16:05;1813;14;0;0;41.451406;-8.1708502;braga;barcelos;incendio
1814;17/07/2017 16:09;1814;5;0;0;41.5701214;-7.0834963;lisboa;loures;incendio-propagacao
1815;17/07/2017 16:39;1815;17;0;1;41.5314496;-8.6192306;lisboa;loures;incendio
1816;17/07/2017 16:40;1816;9;0;0;38.8308741;-9.1684512;viseu;mangualde;incendio
1817;17/07/2017 16:47;1817;16;0;1;38.8308741;-9.1684512;faro;;incendio-incêndio
1818;17/07/2017 15:35;875;13;0;1;41.2768619;-7.4753795;braga;;incendio
1819;17/07/2017 15:51;1819;5;0;0;41.2768619;-7.4753795;porto;paredes;incendio
1820;17/07/2017 15:22;1820;5;0;1;41.71933775;-8.308758284624314;;;incendio
1821;17/07/2017 14:04;1821;9;0;1;41.1286167;-8.4481414;;;incendio-ignicao
1822;17/07/2017 14:08;1822;11;0;0;39.9169584;-8.145564;aveiro;;incendio
1823;17/07/2017 14:03;1823;3;0;1;39.9169584;-8.145564;faro;albufeira;incendio
1824;17/07/2017 14:14;1824;7;0;1;37.1286536;-8.23281;evora;;incendio
1825;17/07/2017 14:09;1825;8;0;1;40.640496;-8.6537841;braga;gondomar;incendio
1826;17/07/2017 13:27;1826;11;0;1;41.1398199;-8.5326269;;;incendio-queimada
1827;17/07/2017 13:14;1827;2;0;1;41.2768619;-7.4753795;porto;gondomar;incendio
1828;17/07/2017 13:06;1828;11;0;1;41.3368828;-7.6335798;;alijo;incendio
1829;17/07/2017 13:51;583;17;0;0;41.3482959;-7.4108596;;alijo;incendio
1830;17/07/2017 13:27;1830;5;0;0;41.3482959;-7.4108596;;alijo;incendio-casa
1831;17/07/2017 12:51;1213;0;0;0;39.9169584;-8.145564;guarda;;incendio
1832;17/07/2017 12:43;1788;17;0;1;41.2768619;-7.4753795;aveiro;estarreja;incendio
1833;17/07/2017 12:07;1833;20;0;0;40.4947711;-7.1548272;faro;silves;incendio
1834;17/07/2017 12:36;1834;7;0;0;40.640496;-8.6537841;guarda;;incendio
1835;17/07/2017 12:45;1835;15;0;0;39.9169584;-8.145564;santarem;abrantes;incendio
1836;17/07/2017 11:47;1836;18;0;1;39.9169584;-8.145564;braga;barcelos;incendio-casa
1837;17/07/2017 11:58;1837;19;0;1;32.6496497;-16.9086783;braga;;incendio
1838;17/07/2017 11:01;1838;1;0;1;41.6068262;-8.191807759709773;;alijo;incendio
1839;17/07/2017 11:04;1839;4;0;1;41.2768619;-7.4753795;porto;penafiel;incendio
1840;17/07/2017 10:47;1840;20;0;1;41.2768619;-7.4753795;;murca;incendio-rescaldo
1841;17/07/2017 10:09;1616;5;0;1;41.2269782;-8.218782;;;incendio
1842;17/07/2017 10:12;1842;13;0;0;41.4162268;-7.4001444;guarda;gouveia;incendio
1843;17/07/2017 09:36;1843;0;0;0;40.51061;-7.5134418;;alijo;incendio
1844;17/07/2017 09:19;1844;6;0;1;32.751750099999995;-16.98174865726062;;alijo;incendio
1845;17/07/2017 09:43;1845;17;0;0;41.3267113;-7.4886379;;;incendio-casa
1846;17/07/2017 08:35;1846;1;0;1;37.642043;-7.6606447;;alijo;incendio-chamas
1847;17/07/2017 08:49;1847;2;0;1;41.0994162;-7.7367631;;boticas;incendio-gasolina
1848;17/07/2017 08:41;1848;17;0;0;41.2768619;-7.4753795;;alijo;incendio
1849;17/07/2017 07:51;1663;10;0;0;41.7306282;-7.617843795125788;;alijo;incendio
1850;17/07/2017 07:39;1850;14;0;1;41.2768619;-7.4753795;porto;;incendio-petroleo
1851;17/07/2017 07:00;1851;19;0;1;41.2768619;-7.4753795;aveiro;;incendio
1852;17/07/2017 06:34;251;16;0;0;41.1494512;-8.6107884;;alijo;incendio
1853;17/07/2017 06:43;1853;0;0;0;41.0183885;-8.5477254;guarda;gouveia;incendio
1854;17/07/2017 06:50;1854;13;0;0;41.2768619;-7.4753795;;alijo;incendio-rescaldo
1855;17/07/2017 05:21;1855;0;0;1;40.5416331;-7.6269377;;mangualde;incendio-casa
1856;17/07/2017 04:59;1856;12;0;1;41.2768619;-7.4753795;porto;;incendio-gasolina
1857;17/07/2017 04:40;1857;19;0;0;41.1494512;-8.6107884;setubal;seixal;incendio
